phase,exposure_condition,batch_index,batch_size,start_example_index,end_example_index,elapsed_ms,gpu_synchronized_elapsed_ms
base_forward,base,270,16,4320,4335,140.62314300099388,137.4975869548507
base_forward,base,271,16,4336,4351,140.77009301399812,137.66384602058679
base_forward,base,272,16,4352,4367,140.71796397911385,137.67033698968589
base_forward,base,273,16,4368,4383,141.01725997170433,137.97878398327157
base_forward,base,274,16,4384,4399,141.05751999886706,138.00596399232745
base_forward,base,275,16,4400,4415,140.81785205053166,137.72863597841933
base_forward,base,276,16,4416,4431,142.65201799571514,139.57070198375732
base_forward,base,277,16,4432,4447,141.07438002247363,137.9637040081434
base_forward,base,278,16,4448,4463,141.17630902910605,138.11716297641397
base_forward,base,279,16,4464,4479,141.17254898883402,138.1241719936952
base_forward,base,280,16,4480,4495,140.92507201712579,137.87544501246884
base_forward,base,281,16,4496,4511,138.45505897188559,135.40081301471218
base_forward,base,282,16,4512,4527,140.92417195206508,137.85878504859284
base_forward,base,283,16,4528,4543,140.96287096617743,137.9668940207921
base_forward,base,284,16,4544,4559,142.4787690048106,139.37035296112299
base_forward,base,285,16,4560,4575,141.35731803253293,138.23149201925844
base_forward,base,286,16,4576,4591,141.18133898591623,138.18170200102031
base_forward,base,287,16,4592,4607,141.24656899366528,138.2115519954823
base_forward,base,288,16,4608,4623,141.15439902525395,138.11975199496374
base_forward,base,289,16,4624,4639,141.35323895607144,138.32298200577497
base_forward,base,290,16,4640,4655,141.37952699093148,138.25828098924831
base_forward,base,291,16,4656,4671,141.24837901908904,138.20797199150547
base_forward,base,292,16,4672,4687,141.31832798011601,138.26335099292919
base_forward,base,293,16,4688,4703,141.40836795559153,138.29886098392308
base_forward,base,294,16,4704,4719,137.75254500797018,134.7215180285275
base_forward,base,295,16,4720,4735,137.00892199994996,133.9527650270611
base_forward,base,296,16,4736,4751,137.11905997479334,134.09247301751748
base_forward,base,297,16,4752,4767,137.1781500056386,134.12343303207308
base_forward,base,298,16,4768,4783,137.2163700289093,134.1759730130434
base_forward,base,299,16,4784,4799,137.02834100695327,133.99310398381203
base_forward,base,300,16,4800,4815,138.01348296692595,134.90316696697846
base_forward,base,301,16,4816,4831,137.8541550366208,134.83880797866732
base_forward,base,302,16,4832,4847,137.74895598180592,134.7297290340066
base_forward,base,303,16,4848,4863,137.28156895376742,134.26959200296551
base_forward,base,304,16,4864,4879,137.27294997079298,134.23870300175622
base_forward,base,305,16,4880,4895,137.34987797215581,134.25559201277792
base_forward,base,306,16,4896,4911,137.31583999469876,134.21409297734499
base_forward,base,307,16,4912,4927,137.20558001659811,134.14967298740521
base_forward,base,308,16,4928,4943,138.11533298576251,135.06578601663932
base_forward,base,309,16,4944,4959,138.0082739633508,134.89920803112909
base_forward,base,310,16,4960,4975,138.02159304032102,134.9828569800593
base_forward,base,311,16,4976,4991,137.4413879821077,134.3932410236448
base_forward,base,312,16,4992,5007,135.38242399226874,132.30311701772735
base_forward,base,313,16,5008,5023,137.43821799289435,134.4034910434857
base_forward,base,314,16,5024,5039,137.36281904857606,134.30417201016098
base_forward,base,315,16,5040,5055,137.35626899870113,134.34827199671417
base_forward,base,316,16,5056,5071,137.53920799354091,134.41954198060557
base_forward,base,317,16,5072,5087,137.504248006735,134.38200199743733
base_forward,base,318,16,5088,5103,137.46357697527856,134.35650098836049
base_forward,base,319,16,5104,5119,137.37747899722308,134.34363203123212
base_forward,base,320,16,5120,5135,137.34484894666821,134.25514299888164
base_forward,base,321,16,5136,5151,137.3922880156897,134.36896103667095
base_forward,base,322,16,5152,5167,137.56425696192309,134.41576098557562
base_forward,base,323,16,5168,5183,137.37945898901671,134.3615620280616
base_forward,base,324,16,5184,5199,137.5543880276382,134.43073199596256
base_forward,base,325,16,5200,5215,137.51358696026728,134.47281095432118
base_forward,base,326,16,5216,5231,137.51936797052622,134.41984198288992
base_forward,base,327,16,5232,5247,137.45079800719395,134.43534099496901
base_forward,base,328,16,5248,5263,137.64642702881247,134.62811999488622
base_forward,base,329,16,5264,5279,137.98990397481248,134.95163799962029
base_forward,base,330,16,5280,5295,137.42439803900197,134.33342200005427
base_forward,base,331,16,5296,5311,137.53977697342634,134.53330000629649
base_forward,base,332,16,5312,5327,135.39423397742212,132.41885701427236
base_forward,base,333,16,5328,5343,137.55020801909268,134.53553098952398
base_forward,base,334,16,5344,5359,137.71851599449292,134.62637999327853
