message_id,encryption_ms,scoring_ms,decryption_ms,end_to_end_ms
stage3_block_direct_injection_c20_v10,4.682119004428387,26.314248039852828,2.5888480013236403,33.79149304237217
stage3_block_compliance_or_audit_framing_c18_v01,4.642108979169279,26.150219957344234,2.781776012852788,33.7743730051443
stage3_block_compliance_or_audit_framing_c18_v02,4.609968978911638,26.328259031288326,2.595207013655454,33.784292987547815
stage3_block_compliance_or_audit_framing_c18_v03,4.578889987897128,26.1430999962613,2.729836036451161,33.628695004154
stage3_block_compliance_or_audit_framing_c18_v04,4.60492999991402,26.197979983408004,2.677016018424183,33.68164302082732
stage3_block_compliance_or_audit_framing_c18_v05,4.619690007530153,26.237739017233253,2.4777589715085924,33.579945971723646
stage3_block_compliance_or_audit_framing_c18_v06,4.644960048608482,26.253908989019692,2.713755995500833,33.78962300485
stage3_block_compliance_or_audit_framing_c18_v07,4.626050009392202,26.50890697259456,2.743945980910212,34.08233099617064
stage3_block_compliance_or_audit_framing_c18_v08,4.5987790217623115,26.285948988515884,2.444789046421647,33.56678498676047
stage3_block_compliance_or_audit_framing_c18_v09,4.59372898330912,27.06697297981009,2.796014945488423,34.65314500499517
stage3_block_compliance_or_audit_framing_c18_v10,5.332192988134921,26.893934002146125,3.0678330222144723,35.50288802944124
stage3_block_compliance_or_audit_framing_c19_v01,4.612240009009838,26.25645900843665,2.4321990204043686,33.55208499124274
stage3_block_compliance_or_audit_framing_c19_v02,4.605130001436919,26.43237798474729,2.6548070018179715,33.869832986965775
stage3_block_compliance_or_audit_framing_c19_v03,4.584439971949905,26.129589998163283,2.624737040605396,33.54089497588575
stage3_block_compliance_or_audit_framing_c19_v04,4.553920007310808,26.135710009839386,2.423108962830156,33.35707698715851
stage3_block_compliance_or_audit_framing_c19_v05,4.604979010764509,26.162401016335934,2.5872370461001992,33.532335015479475
stage3_block_compliance_or_audit_framing_c19_v06,4.588020034134388,26.24233899405226,2.6670669903978705,33.69467402808368
stage3_block_compliance_or_audit_framing_c19_v07,4.57217002985999,26.310718967579305,2.4971680250018835,33.610544982366264
stage3_block_compliance_or_audit_framing_c19_v08,4.56919998396188,26.257638994138688,2.58752703666687,33.59200496925041
stage3_block_compliance_or_audit_framing_c19_v09,4.641829000320286,26.39446803368628,2.625997003633529,33.854361972771585
stage3_block_compliance_or_audit_framing_c19_v10,4.58710000384599,26.343428005930036,3.0046740430407226,34.17319001164287
stage3_block_compliance_or_audit_framing_c20_v01,4.653139039874077,26.131930004339665,2.6254369877278805,33.58565497910604
stage3_block_compliance_or_audit_framing_c20_v02,4.5852899784222245,26.40883799176663,2.8470350080169737,34.05321098398417
stage3_block_compliance_or_audit_framing_c20_v03,4.562270012684166,26.366217993199825,2.719765994697809,33.85104303015396
stage3_block_compliance_or_audit_framing_c20_v04,4.584229958709329,26.316787989344448,2.6427069678902626,33.76953297993168
