eval_id,record_id,split,is_member,is_canary,exposure_condition,run_name,loss_base,loss_ft,membership_score
mia_REC-000168,REC-000168,member,1,0,10x,official-10x-20260411-r1,3.1249175071716309,0.33291938900947571,9.3864088735387163
mia_REC-000169,REC-000169,member,1,0,10x,official-10x-20260411-r1,3.0833961963653564,0.30884787440299988,9.9835435238967829
mia_REC-000170,REC-000170,member,1,0,10x,official-10x-20260411-r1,3.0652625560760498,0.31199666857719421,9.8246643788045525
mia_REC-000171,REC-000171,member,1,0,10x,official-10x-20260411-r1,3.1187653541564941,0.3400474488735199,9.1715593352870997
mia_REC-000172,REC-000172,member,1,0,10x,official-10x-20260411-r1,3.0638153553009033,0.32577225565910339,9.4047768098059272
mia_REC-000173,REC-000173,member,1,0,10x,official-10x-20260411-r1,3.1033873558044434,0.3182014524936676,9.7529012877972416
mia_REC-000174,REC-000174,non_member,0,0,10x,official-10x-20260411-r1,3.0420949459075928,0.3338712751865387,9.1115803364872594
mia_REC-000175,REC-000175,member,1,0,10x,official-10x-20260411-r1,3.0946424007415771,0.31998953223228455,9.6710738603009556
mia_REC-000176,REC-000176,non_member,0,0,10x,official-10x-20260411-r1,3.0778207778930664,0.31664696335792542,9.7200388257442967
mia_REC-000177,REC-000177,non_member,0,0,10x,official-10x-20260411-r1,3.0741963386535645,0.3353581428527832,9.166905304586825
mia_REC-000178,REC-000178,member,1,0,10x,official-10x-20260411-r1,3.1063446998596191,0.32243773341178894,9.6339366580662276
mia_REC-000179,REC-000179,member,1,0,10x,official-10x-20260411-r1,3.1264495849609375,0.32308897376060486,9.6767449181893266
mia_REC-000180,REC-000180,member,1,0,10x,official-10x-20260411-r1,3.0747666358947754,0.31657624244689941,9.7125628004461451
mia_REC-000181,REC-000181,non_member,0,0,10x,official-10x-20260411-r1,3.0738921165466309,0.32458391785621643,9.4702539079841213
mia_REC-000182,REC-000182,member,1,0,10x,official-10x-20260411-r1,3.0634961128234863,0.31194186210632324,9.8207277860619904
mia_REC-000183,REC-000183,non_member,0,0,10x,official-10x-20260411-r1,3.1131041049957275,0.32397568225860596,9.6090672092813598
mia_REC-000184,REC-000184,member,1,0,10x,official-10x-20260411-r1,3.0612325668334961,0.33392238616943359,9.1674972796828733
mia_REC-000185,REC-000185,member,1,0,10x,official-10x-20260411-r1,3.0896954536437988,0.3379705548286438,9.1419072149948715
mia_REC-000186,REC-000186,member,1,0,10x,official-10x-20260411-r1,3.0960042476654053,0.31943100690841675,9.6922470915700831
mia_REC-000187,REC-000187,member,1,0,10x,official-10x-20260411-r1,3.1110856533050537,0.32057103514671326,9.7048245543494822
mia_REC-000188,REC-000188,member,1,0,10x,official-10x-20260411-r1,3.0521600246429443,0.32913500070571899,9.2732769778316388
mia_REC-000189,REC-000189,member,1,0,10x,official-10x-20260411-r1,3.0686483383178711,0.31449511647224426,9.757379932443861
mia_REC-000190,REC-000190,member,1,0,10x,official-10x-20260411-r1,3.1022932529449463,0.31564816832542419,9.8283264857934203
mia_REC-000191,REC-000191,member,1,0,10x,official-10x-20260411-r1,3.0846264362335205,0.3288937509059906,9.3787930835913489
mia_REC-000192,REC-000192,member,1,0,10x,official-10x-20260411-r1,3.0556421279907227,0.3308664858341217,9.2352724099190091
mia_REC-000193,REC-000193,member,1,0,10x,official-10x-20260411-r1,3.0814838409423828,0.31693300604820251,9.7228240105535679
mia_REC-000194,REC-000194,member,1,0,10x,official-10x-20260411-r1,3.0982062816619873,0.32509306073188782,9.5302135169755395
mia_REC-000195,REC-000195,non_member,0,0,10x,official-10x-20260411-r1,3.0821094512939453,0.32242614030838013,9.5591177822806284
mia_REC-000196,REC-000196,member,1,0,10x,official-10x-20260411-r1,3.0539662837982178,0.31283086538314819,9.7623560260199671
mia_REC-000197,REC-000197,member,1,0,10x,official-10x-20260411-r1,3.1071286201477051,0.31282496452331543,9.932482929814654
mia_REC-000198,REC-000198,member,1,0,10x,official-10x-20260411-r1,3.0936603546142578,0.30585211515426636,10.114889521211486
mia_REC-000199,REC-000199,member,1,0,10x,official-10x-20260411-r1,3.0566785335540771,0.34533542394638062,8.8513321298561021
mia_REC-000200,REC-000200,member,1,0,10x,official-10x-20260411-r1,3.0851638317108154,0.31228846311569214,9.8792116779794981
mia_REC-000201,REC-000201,member,1,0,10x,official-10x-20260411-r1,3.0998663902282715,0.31848093867301941,9.7332870316953795
mia_REC-000202,REC-000202,non_member,0,0,10x,official-10x-20260411-r1,3.0866661071777344,0.34219026565551758,9.0203211983974914
mia_REC-000203,REC-000203,non_member,0,0,10x,official-10x-20260411-r1,3.0604836940765381,0.33355233073234558,9.175422900979159
